modalities,position,ratio,n,masked_positions,mean_actual_ratio,newly_lost_observed_ratio,unobservable_positions,accuracy,macro_f1,f1_0,f1_1,f1_2,mae,pearson,sign_conflict,delta_accuracy,delta_macro_f1,delta_mae,delta_pearson
A,middle,0.3,728,5478,0.3284235928836993,0.3189886721943244,0,0.6277472527472527,0.6123901932560172,0.6605080831408776,0.4881889763779528,0.6884735202492211,0.6158185005187988,0.6222355862262141,0.04120879120879121,-0.0027472527472527375,-0.00022156991147814775,0.0030374526977539062,-0.003440522467917151
V,middle,0.3,728,5478,0.3284235928836993,0.3199110671936759,0,0.6332417582417582,0.6167074022401887,0.6635730858468677,0.4932975871313673,0.6932515337423313,0.6100404262542725,0.627463174471907,0.04120879120879121,0.0027472527472527375,0.004095639072693391,-0.002740621566772461,0.0017870657777757648
TA,middle,0.3,728,5478,0.3284235928836993,0.31899819231442067,298,0.6057692307692307,0.5860757382889005,0.6113744075829384,0.464,0.6828528072837633,0.6512367725372314,0.5409060670310705,0.046703296703296704,-0.02472527472527475,-0.026536024878594855,0.03845572471618652,-0.08477004166306079
TV,middle,0.3,728,5478,0.3284235928836993,0.3194461095791871,15,0.6002747252747253,0.5779531555934798,0.6080760095011877,0.4420485175202156,0.6837349397590361,0.6491709351539612,0.5439649367509286,0.04395604395604396,-0.030219780219780223,-0.03465860757401551,0.03638988733291626,-0.08171117194320265
AV,middle,0.3,728,5478,0.3284235928836993,0.3194369409928567,0,0.6304945054945055,0.6151783961325267,0.6605080831408776,0.49343832020997375,0.6915887850467289,0.6134862899780273,0.6243929777480673,0.03983516483516483,0.0,0.0025666329650313457,0.0007052421569824219,-0.001283130946063915
T,middle,0.5,728,8752,0.516434327252749,0.5096668996040066,24,0.554945054945055,0.5384680083940905,0.5609756097560976,0.40875912408759124,0.6456692913385826,0.6788113713264465,0.4916893187897666,0.0521978021978022,-0.0755494505494505,-0.07414375477340485,0.06603032350540161,-0.13398678990436463
A,middle,0.5,728,8752,0.516434327252749,0.5096344738993344,0,0.6304945054945055,0.614751486307256,0.6544622425629291,0.49604221635883905,0.69375,0.619531512260437,0.6210310051211935,0.042582417582417584,0.0,0.0021397231397606298,0.00675046443939209,-0.004645103572937792
V,middle,0.5,728,8752,0.516434327252749,0.5101284584980237,0,0.6318681318681318,0.6153603969229219,0.6635730858468677,0.4880636604774536,0.6944444444444444,0.6084426045417786,0.6281941037355175,0.042582417582417584,0.0013736263736263687,0.002748633755426555,-0.004338443279266357,0.0025179950413862784
TA,middle,0.5,728,8752,0.516434327252749,0.5096507084961223,492,0.554945054945055,0.5419004670269774,0.5652173913043478,0.42280285035629456,0.6376811594202898,0.6748998165130615,0.49355402389595826,0.050824175824175824,-0.0755494505494505,-0.07071129614051797,0.0621187686920166,-0.132122084798173
TV,middle,0.5,728,8752,0.516434327252749,0.5098909003716581,24,0.5480769230769231,0.5343868431775638,0.5658536585365853,0.40572792362768495,0.631578947368421,0.6727702617645264,0.4952260142432211,0.0521978021978022,-0.08241758241758235,-0.07822491998993153,0.059989213943481445,-0.13045009445091016
AV,middle,0.5,728,8752,0.516434327252749,0.5098745422894532,0,0.6277472527472527,0.6132234275934908,0.6544622425629291,0.49868766404199477,0.6865203761755486,0.6155027151107788,0.6232635622734859,0.04395604395604396,-0.0027472527472527375,0.0006116644259954729,0.0027216672897338867,-0.0024125464206453673
T,back,0.1,728,2032,0.12971193869701972,0.11833216864663405,3,0.5865384615384616,0.5655263860667457,0.6164383561643836,0.4196185286103542,0.6605222734254992,0.6440848708152771,0.5750073245484457,0.04807692307692308,-0.04395604395604391,-0.04708537710074967,0.03130382299423218,-0.05066878414568554
