modalities,position,ratio,n,masked_positions,mean_actual_ratio,newly_lost_observed_ratio,accuracy,macro_f1,f1_0,f1_1,f1_2,mae,pearson,sign_conflict,delta_accuracy,delta_macro_f1,delta_mae,delta_pearson
V,back,0.1,728,2032,0.12971193869701972,0.11728013833992094,0.6318681318681318,0.6070903845862344,0.6713947990543735,0.4438202247191011,0.7060561299852289,0.6078516244888306,0.6362066970064736,0.02197802197802198,-0.0013736263736263687,-0.0018011695734433397,0.00010794401168823242,4.630889729484444e-05
TA,back,0.1,728,2032,0.12971193869701972,0.11840340544638171,0.6002747252747253,0.5660116503378346,0.6374133949191686,0.38153846153846155,0.6790830945558739,0.634454607963562,0.5950190230990566,0.0260989010989011,-0.03296703296703296,-0.042879903821843146,0.026710927486419678,-0.04114136501012211
TV,back,0.1,728,2032,0.12971193869701972,0.11782160412420573,0.5934065934065934,0.5580214337227886,0.6361556064073226,0.36645962732919257,0.6714490674318508,0.6331251263618469,0.596842446157484,0.0260989010989011,-0.039835164835164805,-0.05087012043688921,0.02538144588470459,-0.03931794195169469
AV,back,0.1,728,2032,0.12971193869701972,0.11789423134641935,0.6318681318681318,0.6064305239365826,0.6729411764705883,0.43820224719101125,0.7081481481481482,0.6070488095283508,0.635543807912084,0.028846153846153848,-0.0013736263736263687,-0.002461030223095184,-0.0006948709487915039,-0.0006165801970947626
T,back,0.3,728,5478,0.3284235928836993,0.3190076869322152,0.5879120879120879,0.5587545587349054,0.6278026905829597,0.3857566765578635,0.662704309063893,0.6435543298721313,0.5843582704141748,0.03708791208791209,-0.04532967032967028,-0.050136995424772346,0.035810649394989014,-0.05180211769500398
A,back,0.3,728,5478,0.3284235928836993,0.3191054536961345,0.6277472527472527,0.6011041869931493,0.6619047619047619,0.43258426966292135,0.7088235294117647,0.6100406646728516,0.6343572149841114,0.024725274725274724,-0.005494505494505475,-0.007787367166528503,0.0022969841957092285,-0.0018031731250673921
V,back,0.3,728,5478,0.3284235928836993,0.31663784584980237,0.6291208791208791,0.604870191263088,0.6698113207547169,0.4425770308123249,0.7022222222222222,0.6075336933135986,0.6354701022620556,0.024725274725274724,-0.004120879120879106,-0.00402136289658972,-0.00020998716354370117,-0.0006902858471231621
TA,back,0.3,728,5478,0.3284235928836993,0.3190565047524637,0.5755494505494505,0.5428972949999699,0.6181818181818182,0.3564954682779456,0.654014598540146,0.6475431323051453,0.5798619243469881,0.034340659340659344,-0.05769230769230771,-0.06599425915970791,0.03979945182800293,-0.05629846376219061
TV,back,0.3,728,5478,0.3284235928836993,0.3178575710346481,0.5865384615384616,0.5578775683653358,0.6294642857142857,0.3834808259587021,0.6606875934230194,0.6434268951416016,0.5828855878123189,0.03708791208791209,-0.04670329670329665,-0.05101398579434202,0.03568321466445923,-0.053274800296859826
AV,back,0.3,728,5478,0.3284235928836993,0.31790623686895975,0.6263736263736264,0.6004624503877504,0.6587112171837709,0.43575418994413406,0.7069219440353461,0.6094040870666504,0.6338405582375517,0.024725274725274724,-0.006868131868131844,-0.008429103771927404,0.0016604065895080566,-0.002319829871627044
T,back,0.5,728,8752,0.516434327252749,0.5096668996040066,0.5686813186813187,0.5384640766417553,0.5825688073394495,0.3798219584569733,0.6530014641288433,0.672017514705658,0.5247960650846298,0.042582417582417584,-0.06456043956043955,-0.07042747751792244,0.06427383422851562,-0.1113643230245489
A,back,0.5,728,8752,0.516434327252749,0.5097512554011444,0.6346153846153846,0.6076981606457589,0.6666666666666666,0.4431818181818182,0.7132459970887919,0.6110236048698425,0.6336992263183538,0.019230769230769232,0.0013736263736263687,-0.0011933935139188945,0.0032799243927001953,-0.002461161790824895
V,back,0.5,728,8752,0.516434327252749,0.5070405138339921,0.6277472527472527,0.6038795758412291,0.6587677725118484,0.44751381215469616,0.7053571428571429,0.6083555221557617,0.634110435943165,0.023351648351648352,-0.005494505494505475,-0.005011978318448684,0.0006118416786193848,-0.00204995216601378
TA,back,0.5,728,8752,0.516434327252749,0.5097090209341653,0.5810439560439561,0.5501796816255111,0.6028708133971292,0.3857566765578635,0.6619115549215406,0.677227795124054,0.5193375849125034,0.02197802197802198,-0.05219780219780212,-0.058711872534166654,0.06948411464691162,-0.11682280319667537
TV,back,0.5,728,8752,0.516434327252749,0.508392279103225,0.5604395604395604,0.5282334378602239,0.5759637188208617,0.36253776435045315,0.6461988304093568,0.6718268990516663,0.5208247940767953,0.03983516483516483,-0.07280219780219777,-0.08065811629945385,0.06408321857452393,-0.11533559403238347
AV,back,0.5,728,8752,0.516434327252749,0.508433879584609,0.6208791208791209,0.5953446253612218,0.6555023923444976,0.43258426966292135,0.6979472140762464,0.6112394332885742,0.6317698016143855,0.023351648351648352,-0.012362637362637319,-0.013546928798455982,0.0034957528114318848,-0.0043905864947932915
