modalities,position,ratio,n,masked_positions,mean_actual_ratio,newly_lost_observed_ratio,unobservable_positions,accuracy,macro_f1,f1_0,f1_1,f1_2,mae,pearson,sign_conflict,delta_accuracy,delta_macro_f1,delta_mae,delta_pearson
AV,middle,0.5,728,8752,0.516434327252749,0.5098745422894532,0,0.6195054945054945,0.6035791733762749,0.6565217391304348,0.4746666666666667,0.679549114331723,0.6094880700111389,0.6387615776222303,0.005494505494505495,-0.0013736263736263687,-0.0016076925868439007,0.0009598731994628906,-0.0008333186868885178
T,back,0.1,728,2032,0.12971193869701972,0.11833216864663405,3,0.5865384615384616,0.5700333958764955,0.6311475409836066,0.4419889502762431,0.636963696369637,0.6364113688468933,0.5991218988845285,0.0260989010989011,-0.03434065934065933,-0.035153470086623284,0.027883172035217285,-0.04047299742459032
A,back,0.1,728,2032,0.12971193869701972,0.11847483358635992,0,0.6222527472527473,0.6058438632623192,0.6594360086767896,0.4708994708994709,0.6871961102106969,0.609265148639679,0.6385172280607418,0.006868131868131868,0.0013736263736263687,0.0006569972992004347,0.0007369518280029297,-0.0010776682483769617
V,back,0.1,728,2032,0.12971193869701972,0.11728013833992094,0,0.6222527472527473,0.6075112138319346,0.6565874730021598,0.48293963254593175,0.6830065359477124,0.6093703508377075,0.6382346301753283,0.009615384615384616,0.0013736263736263687,0.002324347868815857,0.0008421540260314941,-0.0013602661337904776
TA,back,0.1,728,2032,0.12971193869701972,0.11840340544638171,133,0.5865384615384616,0.5706331439517524,0.6298568507157464,0.4462809917355372,0.6357615894039735,0.6400225162506104,0.5966447887979524,0.024725274725274724,-0.03434065934065933,-0.03455372201136642,0.031494319438934326,-0.04295010751116646
TV,back,0.1,728,2032,0.12971193869701972,0.11782160412420573,3,0.5837912087912088,0.5676676253932573,0.6311475409836066,0.4383561643835616,0.6334991708126037,0.6371353268623352,0.597685237261898,0.027472527472527472,-0.03708791208791207,-0.037519240569861445,0.02860713005065918,-0.04190965904722077
AV,back,0.1,728,2032,0.12971193869701972,0.11789423134641935,0,0.6222527472527473,0.6065860737605009,0.6608695652173913,0.47493403693931396,0.6839546191247974,0.6105174422264099,0.6371304058909499,0.006868131868131868,0.0013736263736263687,0.0013992077973821182,0.0019892454147338867,-0.0024644904181688743
T,back,0.3,728,5478,0.3284235928836993,0.3190076869322152,13,0.5563186813186813,0.5434743347297971,0.6042553191489362,0.41645244215938304,0.609715242881072,0.6394446492195129,0.5972178725786149,0.01510989010989011,-0.06456043956043955,-0.061712531233321655,0.030916452407836914,-0.04237702373050389
A,back,0.3,728,5478,0.3284235928836993,0.3191054536961345,0,0.6222527472527473,0.6069290252304478,0.6652078774617067,0.47493403693931396,0.6806451612903226,0.6090807318687439,0.6402263224537894,0.006868131868131868,0.0013736263736263687,0.0017421592673290132,0.0005525350570678711,0.0006314261446705993
V,back,0.3,728,5478,0.3284235928836993,0.31663784584980237,0,0.6277472527472527,0.6129328099703771,0.6609071274298056,0.48947368421052634,0.6884176182707994,0.6089627742767334,0.6383146244851186,0.009615384615384616,0.006868131868131844,0.007745944007258365,0.00043457746505737305,-0.0012802718240002564
TA,back,0.3,728,5478,0.3284235928836993,0.3190565047524637,351,0.5521978021978022,0.539365214778684,0.6030368763557483,0.40404040404040403,0.6110183639398998,0.6425932049751282,0.5946663088476278,0.012362637362637362,-0.06868131868131866,-0.06582165118443473,0.03406500816345215,-0.044928587461490976
TV,back,0.3,728,5478,0.3284235928836993,0.3178575710346481,13,0.554945054945055,0.5436045103759518,0.5982905982905983,0.42748091603053434,0.6050420168067226,0.6386681199073792,0.5966269061606791,0.01510989010989011,-0.06593406593406592,-0.06158235558716696,0.030139923095703125,-0.04296799014843966
AV,back,0.3,728,5478,0.3284235928836993,0.31790623686895975,0,0.6263736263736264,0.6119125571756816,0.6623093681917211,0.48947368421052634,0.6839546191247974,0.6102489233016968,0.6390858501315455,0.006868131868131868,0.005494505494505475,0.006725691212562834,0.001720726490020752,-0.0005090461775733024
T,back,0.5,728,8752,0.516434327252749,0.5096668996040066,22,0.5357142857142857,0.5298905174045525,0.5982532751091703,0.413953488372093,0.5774647887323944,0.6834786534309387,0.5264860687404301,0.023351648351648352,-0.0851648351648352,-0.07529634855856626,0.0749504566192627,-0.11310882756868867
A,back,0.5,728,8752,0.516434327252749,0.5097512554011444,0,0.6304945054945055,0.6147502269965056,0.6637554585152838,0.4880636604774536,0.6924315619967794,0.6090623736381531,0.6404922215875646,0.006868131868131868,0.009615384615384581,0.009563361033386841,0.0005341768264770508,0.0008973252784457708
V,back,0.5,728,8752,0.516434327252749,0.5070405138339921,0,0.6277472527472527,0.6133846485477542,0.6594827586206896,0.49214659685863876,0.6885245901639344,0.6075334548950195,0.6383506077266918,0.012362637362637362,0.006868131868131844,0.008197782584635438,-0.0009947419166564941,-0.0012442885824269778
TA,back,0.5,728,8752,0.516434327252749,0.5097090209341653,542,0.5315934065934066,0.523930832210083,0.5938864628820961,0.3990498812351544,0.5788561525129983,0.6893081068992615,0.520738536311099,0.02197802197802198,-0.0892857142857143,-0.0812560337530358,0.08077991008758545,-0.1188563599980198
TV,back,0.5,728,8752,0.516434327252749,0.508392279103225,22,0.5288461538461539,0.5243072026857202,0.5951859956236324,0.41189931350114417,0.5658362989323843,0.6815286874771118,0.5232941924180715,0.020604395604395604,-0.09203296703296704,-0.0808796632773986,0.07300049066543579,-0.1163007038910473
AV,back,0.5,728,8752,0.516434327252749,0.508433879584609,0,0.6318681318681318,0.6168038673759497,0.6608695652173913,0.49473684210526314,0.6948051948051948,0.6095783710479736,0.6397505793257686,0.006868131868131868,0.01098901098901095,0.011617001412830952,0.0010501742362976074,0.0001556830166498102
