epoch,train_loss,train_class_loss,train_reg_loss,train_consistency_loss,train_auxiliary_loss,selection_J,best_epoch,clean_accuracy,clean_macro_f1,clean_mae,clean_pearson,masked_accuracy,masked_macro_f1,masked_mae,masked_pearson,elapsed_seconds
14,1.1316226909718914,0.7495455120203246,0.26369933270038665,0.0,1.1837784733442214,0.6907891649348538,5,0.5947802197802198,0.5608628983628984,0.6668026447296143,0.5865225199270424,0.5656033781033781,0.5268660595448733,0.6823501884937286,0.54441094949276,46.07048450000002
15,1.0309437262994376,0.666954753132035,0.24730528619398248,0.0,1.1668369036886583,0.7037962380384315,5,0.5824175824175825,0.5513850102676265,0.7086032629013062,0.5894836125573732,0.5627035002035002,0.5268856670799942,0.7110258760275664,0.5494913193830216,49.25202379999973
16,1.0626546577957838,0.6706738525356917,0.2754330398715122,0.0,1.1654776439048755,0.6904039897266119,5,0.5645604395604396,0.5514248767871955,0.6584803462028503,0.5780657299964795,0.5396062271062271,0.5266237697735063,0.6734186962798789,0.5414553867483887,52.503558199998224
17,0.9037563996743383,0.5502681119101388,0.2395695145070465,0.0,1.1391876557087512,0.678883943331152,5,0.5796703296703297,0.5597827609805398,0.6470292210578918,0.596002584305479,0.558048433048433,0.5349331821860329,0.6644416738439489,0.5589447441616011,55.77850739999849
18,0.7916199726981161,0.45123278387823584,0.2288451415976298,0.0,1.1154204273434556,0.6852416366061751,5,0.570054945054945,0.5522769769066241,0.6565812826156616,0.5769161293951244,0.5487128612128612,0.5312151414734876,0.6680285202132331,0.54416679841354,59.060538099998666
19,0.6996430947959686,0.3695075700665784,0.22056132429917186,0.0,1.0957419690397596,0.6900392091015684,5,0.5741758241758241,0.553608501588788,0.6665504574775696,0.5848216660376463,0.5519179894179894,0.530763602610638,0.683872660001119,0.5434405347606063,62.31767979999859
20,0.6595530260820628,0.34384086970377037,0.20700995623626484,0.0,1.0870219742602207,0.6856514991738667,5,0.5741758241758241,0.5658964410237118,0.6675841212272644,0.5799078040820442,0.541056166056166,0.5319494686584322,0.6818228032853868,0.540842236312934,65.4925441000014
21,0.6102813096741689,0.30701152758675576,0.19634207814097931,0.0,1.0692770589960516,0.6869234263543146,5,0.5810439560439561,0.5608936821817786,0.6519365310668945,0.5808205099547644,0.548026048026048,0.5278097255517902,0.6747043872321093,0.5427205436249994,68.70998239999608
22,0.598886199877083,0.2989354891694303,0.19389897088063482,0.0,1.0605173730183068,0.6845827276774846,5,0.5796703296703297,0.5537437171163225,0.6508556604385376,0.5990517504545344,0.5606939356939358,0.5308201109058024,0.6675830737308219,0.562076046848224,71.95692779999808
23,0.5439542823231097,0.2564098153795515,0.1831004661031956,0.0,1.044440002855742,0.6807292447709422,5,0.5837912087912088,0.5670650392001971,0.6471909880638123,0.5946770358747168,0.5495268620268621,0.5319717001507434,0.6701667893815924,0.5467225067209877,75.20278659999894
24,0.5359806296532214,0.2439133320017464,0.18788613264444826,0.0,1.041811668925503,0.6843482017418717,5,0.5837912087912088,0.5612301005161641,0.6516983509063721,0.5959672399743005,0.5587098087098088,0.5309102118914265,0.6741207595224734,0.5524730785678111,78.41740800000116
25,0.47076940666856754,0.20255718652120572,0.16612268443629474,0.0,1.020895341043093,0.6924852994150263,5,0.5618131868131868,0.5392311601704725,0.6468920111656189,0.5902118141128323,0.5469067969067969,0.5261314772007434,0.6719361190442685,0.5468931038013184,81.6503453999976
26,0.4799834082246002,0.2158093737836088,0.1625956304118981,0.0,1.0157840248411287,0.6816074646009763,5,0.5892857142857143,0.5629860691952969,0.6449735164642334,0.5963481088439867,0.563899063899064,0.5326738450691666,0.6724462906519572,0.5470748818704397,84.86643779999577
27,0.4757352400159625,0.21024775086231365,0.16435094540376374,0.0,1.011365372969581,0.6840458487529835,5,0.5796703296703297,0.5595929906982384,0.6578540802001953,0.5962102397450653,0.5551231176231176,0.5341687159107869,0.6789978400424674,0.5506134096525739,88.07213179999962
28,0.42944813596306913,0.1759292907321576,0.15364283150136032,0.0,0.9987601110966813,0.6869720109594836,5,0.5755494505494505,0.5535963740450468,0.6399055123329163,0.600720173421678,0.5522486772486773,0.5260898953710516,0.6664522665518301,0.5561879138137714,91.2560525000008
29,0.5550686935964143,0.2736316090259037,0.17758334167575976,0.0,1.0385374141898176,0.6866203570875383,5,0.5865384615384616,0.5638691152593208,0.6516574621200562,0.5807916602484932,0.5527319902319902,0.528851369385332,0.6796854977254514,0.5351490380168383,94.44968369999697
30,0.450415199055763,0.18907138772928794,0.1616662874927577,0.0,0.996775182111625,0.6848511042612021,5,0.5892857142857143,0.565706964385614,0.6520219445228577,0.5922191507960698,0.5545380545380545,0.5315943931660919,0.682553912754412,0.5425140013245541,97.62530949999928
