epoch,train_loss,train_class_loss,train_reg_loss,train_consistency_loss,selection_J,best_epoch,clean_accuracy,clean_macro_f1,clean_mae,clean_pearson,masked_accuracy,masked_macro_f1,masked_mae,masked_pearson,elapsed_seconds
11,1.4633262255054862,1.0759160008100417,0.33817055946948427,0.09847932134114415,0.651244095815324,5,0.6167582417582418,0.5977208400233722,0.6360582709312439,0.6214482001461441,0.5841982091982092,0.5574271254800925,0.6629591760811983,0.5723695118685899,31.73338689999946
12,1.3184064671814177,0.9665011237796522,0.29996011293162655,0.10389045603348378,0.6813044664459668,5,0.6043956043956044,0.5743654780319358,0.6940772533416748,0.5970664028991103,0.5766178266178266,0.5441044100505337,0.7005374895201789,0.556709062273831,34.47091730000102
13,1.213486210692438,0.8719442063473462,0.28691135530355927,0.10926129245398146,0.6853272002569933,5,0.6016483516483516,0.5704874835309618,0.6811839938163757,0.5933226369937268,0.5736925111925112,0.5363221568979205,0.6937014239805716,0.5546773799593222,37.25738239999919
14,1.141685727769742,0.8072130731700622,0.27198092409454844,0.1249834494048041,0.6896433261734021,5,0.5934065934065934,0.558146708630446,0.6597930788993835,0.5950588973873355,0.5694190069190069,0.5271381091728368,0.6782033145427704,0.5529661774834869,40.046731800001
15,1.0611714672445374,0.7373547548749134,0.2592907194624242,0.12905199282935687,0.6938383273949073,5,0.5865384615384616,0.5541408980617468,0.6791629195213318,0.6040357719021249,0.5692155067155068,0.5305300275533273,0.6946966504609143,0.5596914295623405,42.77339629999915
16,0.985805360154305,0.6579809135295155,0.25275377375519503,0.15014134402124868,0.6713308199377562,5,0.5851648351648352,0.5731420502983803,0.6540270447731018,0.5933347268070429,0.5556064306064306,0.5436450801438354,0.6713915555565445,0.5511347603438006,45.547839400001976
17,0.892136586274244,0.5764416947807234,0.23513088151263908,0.1611280237847119,0.6725030750677834,5,0.5851648351648352,0.5684788906871266,0.6426779627799988,0.6062014200737302,0.5607702482702482,0.540064947318363,0.6644600453200163,0.56425752185015,48.34420990000217
18,0.8091087368521318,0.4933031998914893,0.23162691932012477,0.1683572277064615,0.6774212246549995,5,0.5796703296703297,0.564560639070443,0.6515620946884155,0.590089421227403,0.5534442409442408,0.5366744856647103,0.6670816297884341,0.5497591084673779,51.11551170000166
19,0.7015944610463678,0.3982235271730549,0.22337906133268298,0.1599837454938397,0.6835474968942772,5,0.5810439560439561,0.5656079079600208,0.6617640256881714,0.5941419039863486,0.5538766788766788,0.5345600701086022,0.6828900973002116,0.5466625604658323,53.9019632999989
20,0.6791443642179464,0.37966311048162177,0.21351085815233053,0.17194077996907423,0.6823092422623402,5,0.5673076923076923,0.5649233058871613,0.6569945216178894,0.5886044836410115,0.5379019129019128,0.53298642957417,0.6741213897864023,0.5447826075675755,56.6161374000003
21,0.6134191101359338,0.32688494423001085,0.2020824611560059,0.16890340778477414,0.6801717208350706,5,0.5673076923076923,0.5581270220580166,0.6397752165794373,0.5977209833952586,0.5438288563288564,0.5327010407888503,0.6636586222383711,0.5538005785209227,59.52838100000008
22,0.6550145105953947,0.36361332357763715,0.20493474786165713,0.17293288334298862,0.6749893666665672,5,0.5879120879120879,0.5667841422924713,0.6466622352600098,0.6109937198956887,0.5640771265771266,0.5381694451367528,0.665695865948995,0.5706274438914546,62.32054000000062
23,0.5403360951455949,0.2693042618887765,0.18999519465773726,0.16207327965855467,0.6753386209627639,5,0.5865384615384616,0.5697641061583255,0.6443500518798828,0.6141876817359972,0.558429995929996,0.5384284968380012,0.6716207298967574,0.5613052759695072,65.18816349999906
24,0.5103944514522848,0.24209928964820193,0.18821375415672786,0.16016281206758806,0.6715888190846659,5,0.5906593406593407,0.5701760318631307,0.6369522213935852,0.6137674561629249,0.5626780626780628,0.5389191117930339,0.6609712364497008,0.5653493208500093,67.93012079999971
25,0.45295259287150164,0.205970644959645,0.17224841736509452,0.14946705283149966,0.6782715733800055,5,0.5769230769230769,0.5683561092958773,0.6406175494194031,0.5964015995802806,0.5430911680911682,0.5321606882875078,0.6643852845386222,0.5520825080703395,70.7151941000011
26,0.5156778376127027,0.25180239521833864,0.1779517465821071,0.1718473873423503,0.669513792129007,5,0.6057692307692307,0.5798679010308436,0.6357163786888123,0.6026013272385341,0.5703347578347578,0.5401872758308944,0.6665794374766173,0.5510397692633258,73.50123449999955
27,0.46116737661902435,0.21040816068737075,0.1703153372249828,0.16088775766352315,0.6734202477872634,5,0.5906593406593407,0.5711308117467345,0.6491518020629883,0.6044701672392886,0.5620421245421245,0.5410564191942114,0.6715971264574263,0.5566789763922061,76.27582669999902
28,0.4207858905876508,0.18379778402016686,0.16583651570666347,0.14230317577873308,0.6774055897480542,5,0.5782967032967034,0.5611374953784969,0.6312732100486755,0.611143107832617,0.5534188034188035,0.5321555776769276,0.6568021840519376,0.5636011405203004,79.01844020000135
29,0.5258222171414056,0.2690706152874916,0.17805187267653194,0.15739945920241863,0.678573168140911,5,0.5947802197802198,0.5665506936407718,0.6440332531929016,0.5991096806864203,0.5667735042735043,0.5364793258990611,0.6756035928372983,0.5460766152583545,81.7543071
30,0.4164658150897637,0.18484171874031138,0.16360783897153758,0.13603251349813247,0.6795030927587501,5,0.5906593406593407,0.573745667134561,0.6498621702194214,0.603217092414307,0.5546906796906798,0.5354882299128225,0.6816020045015547,0.5501769345944851,84.48156849999941
