modalities,position,ratio,n,masked_positions,mean_actual_ratio,newly_lost_observed_ratio,unobservable_positions,accuracy,macro_f1,f1_0,f1_1,f1_2,mae,pearson,sign_conflict,delta_accuracy,delta_macro_f1,delta_mae,delta_pearson
A,back,0.1,728,2032,0.12971193869701972,0.11847483358635992,0,0.6428571428571429,0.6209509449234734,0.6769911504424779,0.4772727272727273,0.7085889570552147,0.6261720657348633,0.6299901520815648,0.03021978021978022,-0.0027472527472527375,-0.003138166014783006,0.0006390810012817383,-0.0015356430858799452
V,back,0.1,728,2032,0.12971193869701972,0.11728013833992094,0,0.6401098901098901,0.6175565464694516,0.6799116997792495,0.4672364672364672,0.7055214723926381,0.6267136931419373,0.6299856473302361,0.023351648351648352,-0.005494505494505586,-0.006532564468804791,0.0011807084083557129,-0.001540147837208683
TA,back,0.1,728,2032,0.12971193869701972,0.11840340544638171,133,0.6195054945054945,0.600762014882406,0.6496815286624203,0.4732394366197183,0.6793650793650794,0.6489095091819763,0.5908178794993189,0.034340659340659344,-0.026098901098901117,-0.02332709605585037,0.023376524448394775,-0.04070791566812593
TV,back,0.1,728,2032,0.12971193869701972,0.11782160412420573,3,0.6098901098901099,0.5897336241566514,0.642706131078224,0.45454545454545453,0.6719492868462758,0.6504147052764893,0.5906387348428858,0.03708791208791209,-0.0357142857142857,-0.03435548678160494,0.024881720542907715,-0.04088706032455902
AV,back,0.1,728,2032,0.12971193869701972,0.11789423134641935,0,0.6387362637362637,0.6168443629100596,0.6769911504424779,0.4689265536723164,0.7046153846153846,0.628258228302002,0.6282987328368496,0.024725274725274724,-0.006868131868131955,-0.007244748028196746,0.00272524356842041,-0.0032270623305952206
T,back,0.3,728,5478,0.3284235928836993,0.3190076869322152,13,0.5824175824175825,0.5640035127474173,0.6313465783664459,0.41509433962264153,0.6455696202531646,0.6465190649032593,0.5847184220646716,0.0260989010989011,-0.06318681318681318,-0.06008559819083903,0.020986080169677734,-0.046807373102773164
A,back,0.3,728,5478,0.3284235928836993,0.3191054536961345,0,0.6456043956043956,0.6238503688837764,0.6815144766146993,0.47619047619047616,0.7138461538461538,0.6280051469802856,0.6291005673720683,0.03021978021978022,0.0,-0.00023874205447993457,0.0024721622467041016,-0.002425227795376461
V,back,0.3,728,5478,0.3284235928836993,0.31663784584980237,0,0.6387362637362637,0.6168443629100596,0.6769911504424779,0.4689265536723164,0.7046153846153846,0.6280878782272339,0.6285310139011548,0.03159340659340659,-0.006868131868131955,-0.007244748028196746,0.0025548934936523438,-0.0029947812662899365
TA,back,0.3,728,5478,0.3284235928836993,0.3190565047524637,351,0.5796703296703297,0.5610273481316091,0.623608017817372,0.4117647058823529,0.6477093206951027,0.6525614261627197,0.5807419405173994,0.028846153846153848,-0.06593406593406592,-0.06306176280664721,0.027028441429138184,-0.050783854650045424
TV,back,0.3,728,5478,0.3284235928836993,0.3178575710346481,13,0.5741758241758241,0.5576585766866581,0.6266666666666667,0.4105263157894737,0.6357827476038339,0.648787260055542,0.5810412474421027,0.027472527472527472,-0.07142857142857151,-0.06643053425159828,0.02325427532196045,-0.050484547725342055
AV,back,0.3,728,5478,0.3284235928836993,0.31790623686895975,0,0.6456043956043956,0.6264886944410625,0.6815144766146993,0.4876712328767123,0.7102803738317757,0.6309925317764282,0.625456549567077,0.03021978021978022,0.0,0.002399583502806113,0.00545954704284668,-0.006069245600367812
T,back,0.5,728,8752,0.516434327252749,0.5096668996040066,22,0.5728021978021978,0.5578309016832502,0.6096997690531177,0.42455242966751916,0.6392405063291139,0.6845107674598694,0.5194351997052012,0.020604395604395604,-0.07280219780219788,-0.06625820925500614,0.05897778272628784,-0.11209059546224354
A,back,0.5,728,8752,0.516434327252749,0.5097512554011444,0,0.6414835164835165,0.621844215889117,0.6831460674157304,0.47540983606557374,0.7069767441860465,0.6277793645858765,0.6289043267972853,0.0260989010989011,-0.004120879120879106,-0.0022448950491393838,0.002246379852294922,-0.00262146837015953
V,back,0.5,728,8752,0.516434327252749,0.5070405138339921,0,0.6456043956043956,0.6251199444365839,0.6769911504424779,0.48739495798319327,0.7109737248840804,0.6242699027061462,0.6300255684194374,0.0260989010989011,0.0,0.0010308334983275547,-0.0012630820274353027,-0.0015002267480074272
TA,back,0.5,728,8752,0.516434327252749,0.5097090209341653,542,0.5618131868131868,0.5498398942308427,0.5990783410138248,0.42786069651741293,0.6225806451612903,0.6889538764953613,0.5110322596702429,0.03021978021978022,-0.08379120879120883,-0.07424921670741369,0.06342089176177979,-0.12049353549720188
TV,back,0.5,728,8752,0.516434327252749,0.508392279103225,22,0.5618131868131868,0.5462934237184984,0.5981735159817352,0.40609137055837563,0.6346153846153846,0.6810030937194824,0.5159793751576096,0.02197802197802198,-0.08379120879120883,-0.07779568721975794,0.05547010898590088,-0.11554642000983517
AV,back,0.5,728,8752,0.516434327252749,0.508433879584609,0,0.6414835164835165,0.6245400339552508,0.6770601336302895,0.4919786096256685,0.7045813586097947,0.6283215880393982,0.6267674875807843,0.028846153846153848,-0.004120879120879106,0.00045092301699445336,0.0027886033058166504,-0.004758307586660515
