modalities,position,ratio,n,masked_positions,mean_actual_ratio,newly_lost_observed_ratio,unobservable_positions,accuracy,macro_f1,f1_0,f1_1,f1_2,mae,pearson,sign_conflict,delta_accuracy,delta_macro_f1,delta_mae,delta_pearson
V,middle,0.3,728,5478,0.3284235928836993,0.3199110671936759,0,0.6387362637362637,0.6214734942135798,0.6573426573426573,0.4947916666666667,0.7122861586314152,0.6121659874916077,0.6325490828320732,0.024725274725274724,0.0013736263736263687,0.0010368066355624928,0.001503288745880127,0.00017030846724097604
TA,middle,0.3,728,5478,0.3284235928836993,0.31899819231442067,298,0.5961538461538461,0.581283902131554,0.6142857142857143,0.4690721649484536,0.6604938271604939,0.6429501175880432,0.5436372637030652,0.03159340659340659,-0.04120879120879117,-0.03915278544646328,0.032287418842315674,-0.08874151066176705
TV,middle,0.3,728,5478,0.3284235928836993,0.3194461095791871,15,0.5975274725274725,0.5808925688815875,0.6247086247086248,0.4574468085106383,0.6605222734254992,0.6414690613746643,0.5447755548974279,0.038461538461538464,-0.039835164835164805,-0.03954411869642982,0.030806362628936768,-0.08760321946740435
AV,middle,0.3,728,5478,0.3284235928836993,0.3194369409928567,0,0.625,0.6098276591413917,0.6510538641686182,0.48346055979643765,0.6949685534591195,0.6145835518836975,0.6310012550375251,0.024725274725274724,-0.012362637362637319,-0.01060902843662559,0.003920853137969971,-0.0013775193273071196
T,middle,0.5,728,8752,0.516434327252749,0.5096668996040066,24,0.5590659340659341,0.5414565820020238,0.585480093676815,0.4073107049608355,0.631578947368421,0.6750007271766663,0.49667965487328813,0.03159340659340659,-0.07829670329670324,-0.07898010557599344,0.06433802843093872,-0.13569911949154412
A,middle,0.5,728,8752,0.516434327252749,0.5096344738993344,0,0.6291208791208791,0.6132457699684918,0.6477541371158393,0.49104859335038364,0.7009345794392523,0.6159479022026062,0.6275846191424542,0.024725274725274724,-0.008241758241758212,-0.0071909176095255045,0.005285203456878662,-0.004794155222378027
V,middle,0.5,728,8752,0.516434327252749,0.5101284584980237,0,0.6387362637362637,0.6226092634543339,0.6573426573426573,0.5,0.7104851330203443,0.6132842898368835,0.6318889635153009,0.023351648351648352,0.0013736263736263687,0.0021725758763165848,0.002621591091156006,-0.0004898108495313691
TA,middle,0.5,728,8752,0.516434327252749,0.5096507084961223,492,0.5521978021978022,0.5370567206052982,0.5843230403800475,0.40302267002518893,0.6238244514106583,0.677847146987915,0.49504365131598826,0.03021978021978022,-0.08516483516483508,-0.0833799669727191,0.0671844482421875,-0.137335123048844
TV,middle,0.5,728,8752,0.516434327252749,0.5098909003716581,24,0.5563186813186813,0.5378883542791345,0.5841121495327103,0.3989501312335958,0.6306027820710973,0.6748201847076416,0.4947644532220668,0.034340659340659344,-0.08104395604395598,-0.08254833329888278,0.06415748596191406,-0.13761432114276545
AV,middle,0.5,728,8752,0.516434327252749,0.5098745422894532,0,0.6222527472527473,0.6064138407888408,0.6476190476190476,0.47474747474747475,0.696875,0.6158362627029419,0.6295092728675489,0.02197802197802198,-0.015109890109890056,-0.014022846789176535,0.0051735639572143555,-0.0028695014972833777
T,back,0.1,728,2032,0.12971193869701972,0.11833216864663405,3,0.5989010989010989,0.5823551443575828,0.6301369863013698,0.450261780104712,0.6666666666666666,0.6287432312965393,0.5976145192098314,0.04120879120879121,-0.038461538461538436,-0.038081543220434444,0.018080532550811768,-0.03476425515500081
A,back,0.1,728,2032,0.12971193869701972,0.11847483358635992,0,0.6387362637362637,0.6231591005967605,0.6588235294117647,0.5012787723785166,0.709375,0.6104660630226135,0.6315279595758935,0.0260989010989011,0.0013736263736263687,0.0027224130187432083,-0.00019663572311401367,-0.0008508147889387807
V,back,0.1,728,2032,0.12971193869701972,0.11728013833992094,0,0.6387362637362637,0.62314418083563,0.6558139534883721,0.5051546391752577,0.7084639498432602,0.6114848852157593,0.6318304412870832,0.023351648351648352,0.0013736263736263687,0.0027074932576126587,0.0008221864700317383,-0.0005483330777490414
TA,back,0.1,728,2032,0.12971193869701972,0.11840340544638171,133,0.5892857142857143,0.5743053098838181,0.6267281105990783,0.442159383033419,0.6540284360189573,0.6322031617164612,0.5947067583445464,0.03571428571428571,-0.04807692307692302,-0.04613137769419917,0.021540462970733643,-0.0376720160202858
TV,back,0.1,728,2032,0.12971193869701972,0.11782160412420573,3,0.5947802197802198,0.5777228296671365,0.6287015945330297,0.4409448818897638,0.6635220125786163,0.629352867603302,0.5975985347944309,0.038461538461538464,-0.04258241758241754,-0.04271385791088078,0.018690168857574463,-0.03478023957040133
AV,back,0.1,728,2032,0.12971193869701972,0.11789423134641935,0,0.635989010989011,0.6200351515852643,0.6542056074766355,0.49743589743589745,0.7084639498432602,0.6113142371177673,0.630951653078116,0.027472527472527472,-0.0013736263736263687,-0.0004015359927529438,0.0006515383720397949,-0.001427121286716293
T,back,0.3,728,5478,0.3284235928836993,0.3190076869322152,13,0.570054945054945,0.5545762578021077,0.6296296296296297,0.40102827763496146,0.6330708661417322,0.6357495784759521,0.5964305659983882,0.038461538461538464,-0.06730769230769229,-0.06586042977590956,0.02508687973022461,-0.03594820836644408
A,back,0.3,728,5478,0.3284235928836993,0.3191054536961345,0,0.6387362637362637,0.6229231827005152,0.6572104018912529,0.5012787723785166,0.7102803738317757,0.6115005016326904,0.6302938593847914,0.028846153846153848,0.0013736263736263687,0.002486495122497878,0.0008378028869628906,-0.0020849149800408195
V,back,0.3,728,5478,0.3284235928836993,0.31663784584980237,0,0.6318681318681318,0.6165147347137115,0.6558139534883721,0.493573264781491,0.7001569858712716,0.6161167025566101,0.628089482276819,0.028846153846153848,-0.005494505494505475,-0.003921952864305744,0.005454003810882568,-0.004289292088013208
TA,back,0.3,728,5478,0.3284235928836993,0.3190565047524637,351,0.5673076923076923,0.5520505480290681,0.62004662004662,0.4020356234096692,0.6340694006309149,0.6366016864776611,0.5936253641216952,0.04120879120879121,-0.07005494505494503,-0.06838613954894923,0.025938987731933594,-0.038753410243137054
TV,back,0.3,728,5478,0.3284235928836993,0.3178575710346481,13,0.5618131868131868,0.5472327254034873,0.6203703703703703,0.3949367088607595,0.6263910969793323,0.6392726898193359,0.593354331474904,0.04395604395604396,-0.0755494505494505,-0.07320396217452996,0.0286099910736084,-0.039024442889928235
AV,back,0.3,728,5478,0.3284235928836993,0.31790623686895975,0,0.6346153846153846,0.6201690350626521,0.6572104018912529,0.5,0.7032967032967034,0.616702139377594,0.6258848187712058,0.027472527472527472,-0.0027472527472527375,-0.00026765251536520207,0.006039440631866455,-0.0064939555936264215
T,back,0.5,728,8752,0.516434327252749,0.5096668996040066,22,0.5714285714285714,0.5568041569728859,0.6107226107226107,0.42346938775510207,0.6362204724409449,0.6746116280555725,0.5109303290551651,0.046703296703296704,-0.06593406593406592,-0.06363253060513141,0.06394892930984497,-0.12144844530966714
A,back,0.5,728,8752,0.516434327252749,0.5097512554011444,0,0.6401098901098901,0.6243570810822273,0.6555023923444976,0.5076923076923077,0.7098765432098766,0.617302656173706,0.6259233875987639,0.028846153846153848,0.0027472527472527375,0.003920393504210029,0.006639957427978516,-0.006455386766068383
V,back,0.5,728,8752,0.516434327252749,0.5070405138339921,0,0.625,0.6099086787060416,0.6511627906976745,0.48346055979643765,0.6951026856240127,0.6150844097137451,0.6297576883752739,0.0260989010989011,-0.012362637362637319,-0.010528008871975691,0.004421710968017578,-0.002621085989558347
TA,back,0.5,728,8752,0.516434327252749,0.5097090209341653,542,0.5618131868131868,0.5484712056512305,0.5985748218527316,0.42105263157894735,0.6257861635220126,0.6843785047531128,0.49837380005886806,0.057692307692307696,-0.0755494505494505,-0.07196548192678676,0.07371580600738525,-0.1340049743059642
TV,back,0.5,728,8752,0.516434327252749,0.508392279103225,22,0.5645604395604396,0.5541450488861491,0.6157407407407407,0.42857142857142855,0.6181229773462783,0.6761431694030762,0.5087110567193792,0.038461538461538464,-0.07280219780219777,-0.06629163869186816,0.06548047065734863,-0.12366771764545303
AV,back,0.5,728,8752,0.516434327252749,0.508433879584609,0,0.6236263736263736,0.6127849596473712,0.6490384615384616,0.5024154589371981,0.6869009584664537,0.6190478205680847,0.6241436381095168,0.024725274725274724,-0.013736263736263687,-0.007651727930646057,0.008385121822357178,-0.008235136255315467
